"school_code","school_name","school_address1","school_address2","school_city","school_province","school_postal_code","school_phone","authority_type","latitude","longitude","school_updated","school_authority_code","ecs","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","total","start_year","end_year","enrollment_updated"
"7192","Afton School","16604 - 91 Avenue","","Edmonton","AB","T5R5A4","(780) 484-3263","Public","53.526570423094","-113.60987006113","2017-03-16 21:15:31","0","10","4","3","-6","-12","-3","-6","0","0","0","0","0","0","-10","2012","2013","2017-03-16 21:16:27"
"7193","Clara Tyner School","9420 Ottewell Road","","Edmonton","AB","T6B2E2","(780) 469-5339","Public","53.5311018","-113.4354203","2017-03-16 21:15:31","0","3","-6","-1","-1","-2","-1","-3","0","0","0","0","0","0","-11","2012","2013","2017-03-16 21:16:27"
"7194","Delwood School","7315 Delwood Road","","Edmonton","AB","T5C3A9","(780) 476-3969","Public","53.5964366","-113.4553387","2017-03-16 21:15:31","0","-9","-27","1","-20","-15","-3","-15","0","0","0","0","0","0","-88","2012","2013","2017-03-16 21:16:27"
"7195","McKee School","10725 - 51 Avenue","","Edmonton","AB","T6H0L3","(780) 435-7140","Public","53.487674622503","-113.50910438889","2017-03-16 21:15:31","0","1","7","-8","-9","15","11","-13","0","0","0","0","0","0","4","2012","2013","2017-03-16 21:16:27"
"7196","Rundle School","11005 - 34 Street","","Edmonton","AB","T5W1Y7","(780) 471-6100","Public","53.563395027928","-113.39301118916","2017-03-16 21:15:31","0","1","-1","-5","0","-7","-12","10","0","0","0","0","0","0","-14","2012","2013","2017-03-16 21:16:27"
"7197","Westbrook School","11915 - 40 Avenue","","Edmonton","AB","T6J0S1","(780) 438-4200","Public","53.475823016036","-113.54000006131","2017-03-16 21:15:31","0","-18","9","9","-2","7","-10","0","0","0","0","0","0","0","-5","2012","2013","2017-03-16 21:16:27"
"7198","York School","13915 - 61 Street","","Edmonton","AB","T5A1P3","(780) 476-6336","Public","53.6017335","-113.4351495","2017-03-16 21:15:31","0","-12","12","-7","20","-13","-1","8","0","0","0","0","0","0","7","2012","2013","2017-03-16 21:16:27"
"7200","McLeod School","14807 - 59 Street","","Edmonton","AB","T5A1Y3","(780) 478-2927","Public","53.6109183","-113.4315132","2017-03-16 21:15:31","0","-22","20","-5","1","9","0","3","0","0","0","0","0","0","6","2012","2013","2017-03-16 21:16:27"
"7201","Richard Secord School","4025 - 117 Street","","Edmonton","AB","T6J1T4","(780) 436-9839","Public","53.476926184768","-113.5343814332","2017-03-16 21:15:31","0","-11","5","-4","17","-10","4","4","0","0","0","0","0","0","5","2012","2013","2017-03-16 21:16:27"
"7204","Elmwood School","16325 - 83 Avenue","","Edmonton","AB","T5R3V8","(780) 489-6749","Public","53.5163728","-113.6049007","2017-03-16 21:15:31","0","21","3","-2","-4","6","1","-3","0","0","0","0","0","0","22","2012","2013","2017-03-16 21:16:27"
"7205","Glendale School","9812 - 161 Street","","Edmonton","AB","T5P3H4","(780) 489-4300","Public","53.536795","-113.599592","2017-03-16 21:15:31","0","5","1","3","2","-2","-1","-4","0","0","0","0","0","0","4","2012","2013","2017-03-16 21:16:27"
"7207","James Gibbons School","8945 - 153 Street","","Edmonton","AB","T5R1P1","(780) 489-8020","Public","53.5226342","-113.5850925","2017-03-16 21:15:31","0","2","17","-2","4","2","2","0","0","0","0","0","0","0","25","2012","2013","2017-03-16 21:16:27"
"7208","Lynnwood School","15451 - 84 Avenue","","Edmonton","AB","T5R3Y1","(780) 489-4500","Public","53.5168191","-113.5876199","2017-03-16 21:15:31","0","-12","-3","3","-2","-1","2","6","0","0","0","0","0","0","-7","2012","2013","2017-03-16 21:16:27"
"7209","Mayfield School","10950 - 159 Street","","Edmonton","AB","T5P3C1","(780) 489-5100","Public","53.5547983","-113.594431","2017-03-16 21:15:31","0","41","12","-1","-2","-1","-2","-4","0","0","0","0","0","0","43","2012","2013","2017-03-16 21:16:27"
"7210","Meadowlark School","9150 - 160 Street","","Edmonton","AB","T5R2J2","(780) 489-5200","Public","53.526357428817","-113.59516664285","2017-03-16 21:15:31","0","-1","-12","22","-9","5","-4","19","0","0","0","0","0","0","20","2012","2013","2017-03-16 21:16:27"
"7211","Rio Terrace Elementary School","7608 - 154 Street","","Edmonton","AB","T5R1R7","(780) 481-6866","Public","53.5086349","-113.586258","2017-03-16 21:15:31","0","5","8","1","4","3","6","2","0","0","0","0","0","0","29","2012","2013","2017-03-16 21:16:27"
"7212","Sherwood School","9550 - 152 Street","","Edmonton","AB","T5P0B9","(780) 489-2600","Public","53.532555","-113.584157","2017-03-16 21:15:31","0","-9","15","-4","7","1","-1","0","0","0","0","0","0","0","9","2012","2013","2017-03-16 21:16:27"
"7213","Youngstown School","10330 - 163 Street","","Edmonton","AB","T5P3N5","(780) 489-4600","Public","53.545693749754","-113.60307794575","2017-03-16 21:15:31","0","-6","14","-4","-6","8","11","3","0","0","0","0","0","0","20","2012","2013","2017-03-16 21:16:27"
"7214","John Barnett School","14840 - 72 Street","","Edmonton","AB","T5C3E5","(780) 478-1351","Public","53.609997278196","-113.44993598148","2017-03-16 21:15:31","0","-2","-5","0","-1","-3","9","2","0","0","0","0","0","0","0","2012","2013","2017-03-16 21:16:27"
"7215","Evansdale School","9303 - 150 Avenue","","Edmonton","AB","T5E2N7","(780) 476-3331","Public","53.610356033158","-113.48432532275","2017-03-16 21:15:31","0","3","7","-17","14","7","-8","-10","0","0","0","0","0","0","-4","2012","2013","2017-03-16 21:16:27"
"7216","Thorncliffe School","8215 - 175 Street","","Edmonton","AB","T5T0G9","(780) 487-2061","Public","53.515930587758","-113.62281751192","2017-03-16 21:15:31","0","1","-8","0","-11","6","0","12","0","0","0","0","0","0","0","2012","2013","2017-03-16 21:16:27"
"7218","Duggan School","10616 - 36A Avenue","","Edmonton","AB","T6J0C9","(780) 434-0319","Public","53.471625193752","-113.5053901619","2017-03-16 21:15:31","0","13","6","4","6","9","-5","22","0","0","0","0","0","0","55","2012","2013","2017-03-16 21:16:27"
"7220","Grace Martin School","8210 - 36 Avenue","","Edmonton","AB","T6K0C7","(780) 462-7121","Public","53.4693328","-113.4569651","2017-03-16 21:15:31","0","3","-8","0","-5","6","-14","17","0","0","0","0","0","0","-1","2012","2013","2017-03-16 21:16:27"
"7223","Malcolm Tweddle School","2340 Millbourne Road W.","","Edmonton","AB","T6K1Y9","(780) 462-3270","Public","53.477316029662","-113.45769588651","2017-03-16 21:15:31","0","3","4","-4","-6","-2","2","7","0","0","0","0","0","0","4","2012","2013","2017-03-16 21:16:27"
"7224","Lee Ridge School","440 Millbourne Road E.","","Edmonton","AB","T6K1Y8","(780) 462-3230","Public","53.471143","-113.4450009","2017-03-16 21:15:31","0","6","-2","8","1","11","3","-2","0","0","0","0","0","0","25","2012","2013","2017-03-16 21:16:27"
"7225","Caernarvon School","14820 - 118 Street","","Edmonton","AB","T5X1T4","(780) 456-7020","Public","53.610367565701","-113.52690571164","2017-03-16 21:15:31","0","9","5","-2","-5","7","11","-2","0","0","0","0","0","0","23","2012","2013","2017-03-16 21:16:27"
"7226","Brander Gardens School","14865 - 56 Avenue","","Edmonton","AB","T6H5G2","(780) 436-6740","Public","53.493484","-113.577079","2017-03-16 21:15:31","0","13","28","11","20","0","32","20","0","0","0","0","0","0","124","2012","2013","2017-03-16 21:16:27"
"7228","Belmont School","3310 - 132A Avenue","","Edmonton","AB","T5A3T1","(780) 476-9590","Public","53.593495965378","-113.39283957197","2017-03-16 21:15:31","0","9","-2","-3","1","11","3","-7","0","0","0","0","0","0","12","2012","2013","2017-03-16 21:16:27"
"7229","Overlanders School","1150 Hermitage Road","","Edmonton","AB","T5A4L4","(780) 476-3361","Public","53.581442176791","-113.3889876799","2017-03-16 21:15:31","0","-5","4","7","-2","-2","15","-12","0","0","0","0","0","0","5","2012","2013","2017-03-16 21:16:27"
"7232","Rideau Park School","10605 - 42 Avenue","","Edmonton","AB","T6J3Z9","(780) 437-0010","Public","53.478475508944","-113.50526771654","2017-03-16 21:15:31","0","-1","-1","1","5","-8","6","-9","0","0","0","0","0","0","-7","2012","2013","2017-03-16 21:16:27"
"7233","Ekota School","1395 Knottwood Road E.","","Edmonton","AB","T6K2P5","(780) 462-5112","Public","53.449224094015","-113.44090508784","2017-03-16 21:15:31","0","-9","1","2","-3","7","6","-4","0","0","0","0","0","0","0","2012","2013","2017-03-16 21:16:27"
"7234","Aldergrove School","8525 - 182 Street","","Edmonton","AB","T5T1X1","(780) 487-5182","Public","53.518394918298","-113.63610579895","2017-03-16 21:15:31","0","-6","10","7","-6","-7","2","9","0","0","0","0","0","0","9","2012","2013","2017-03-16 21:16:27"
"7235","Satoo School","8515 - 17 Avenue","","Edmonton","AB","T6K2C7","(780) 462-5125","Public","53.446786322908","-113.46037771562","2017-03-16 21:15:31","0","4","6","-2","-9","13","-4","-2","0","0","0","0","0","0","6","2012","2013","2017-03-16 21:16:27"
"7236","Belmead School","9011 - 182 Street","","Edmonton","AB","T5T2Y9","(780) 481-3314","Public","53.525735","-113.6384614","2017-03-16 21:15:31","0","-11","11","-11","-1","2","-12","1","0","0","0","0","0","0","-21","2012","2013","2017-03-16 21:16:27"
"7237","Callingwood Elementary School","17335 - 76 Avenue","","Edmonton","AB","T5T2B1","(780) 487-0727","Public","53.5088666","-113.622877","2017-03-16 21:15:31","0","-9","0","5","2","0","-13","-2","0","0","0","0","0","0","-17","2012","2013","2017-03-16 21:16:27"
"7238","Sifton School","4305 - 134 Avenue","","Edmonton","AB","T5A3R5","(780) 476-7953","Public","53.594321","-113.408132","2017-03-16 21:15:31","0","5","9","9","4","2","8","-13","0","0","0","0","0","0","24","2012","2013","2017-03-16 21:16:27"
"7239","Kameyosek School","250 Lakewood Road E.","","Edmonton","AB","T6K3L4","(780) 462-8724","Public","53.460752064582","-113.44155955107","2017-03-16 21:15:31","0","-25","11","26","0","-3","5","-5","0","0","0","0","0","0","9","2012","2013","2017-03-16 21:16:27"
"7240","Homesteader School","4455 - 128 Avenue","","Edmonton","AB","T5A3M9","(780) 478-1139","Public","53.587579","-113.411279","2017-03-16 21:15:31","0","-4","8","8","0","-8","5","-5","0","0","0","0","0","0","4","2012","2013","2017-03-16 21:16:27"
"7241","Steinhauer School","10717 - 32A Avenue","","Edmonton","AB","T6J4A6","(780) 437-1080","Public","53.464534710036","-113.50620349074","2017-03-16 21:15:31","0","7","7","-3","0","-7","11","-17","0","0","0","0","0","0","-2","2012","2013","2017-03-16 21:16:27"
"7242","Lorelei School","16230 - 103 Street","","Edmonton","AB","T5X3A9","(780) 456-4488","Public","53.6239077","-113.5015672","2017-03-16 21:15:31","0","20","0","-1","-3","3","2","17","0","0","0","0","0","0","38","2012","2013","2017-03-16 21:16:27"
"7243","Sweet Grass School","11351 - 31 Avenue","","Edmonton","AB","T6J4T6","(780) 437-0366","Public","53.463373308609","-113.52790908731","2017-03-16 21:15:31","0","-8","25","-6","-3","18","18","18","0","0","0","0","0","0","62","2012","2013","2017-03-16 21:16:27"
"7246","Dunluce School","11735 - 162 Avenue","","Edmonton","AB","T5X4M6","(780) 456-9080","Public","53.622347612927","-113.52737098546","2017-03-16 21:15:31","0","9","10","3","5","3","7","-6","0","0","0","0","0","0","31","2012","2013","2017-03-16 21:16:27"
"7247","Baturyn School","10603 - 172 Avenue","","Edmonton","AB","T5X4X4","(780) 456-6727","Public","53.6329904","-113.5060523","2017-03-16 21:15:31","0","-5","29","4","-9","4","2","11","0","0","0","0","0","0","36","2012","2013","2017-03-16 21:16:27"
"7248","Ormsby School","6323 - 184 Street","","Edmonton","AB","T5T3K1","(780) 481-4646","Public","53.498185528125","-113.63906500266","2017-03-16 21:15:31","0","14","-8","4","-6","21","-5","3","0","0","0","0","0","0","23","2012","2013","2017-03-16 21:16:27"
"7249","Meyonohk School","1850 Lakewood Road S.","","Edmonton","AB","T6K3Y5","(780) 463-7627","Public","53.455184209209","-113.45420930423","2017-03-16 21:15:31","0","10","-1","15","-11","6","13","4","0","0","0","0","0","0","36","2012","2013","2017-03-16 21:16:27"
"7250","Greenview School","5904 - 38 Avenue","","Edmonton","AB","T6L3P5","(780) 462-0660","Public","53.473866940967","-113.42787642328","2017-03-16 21:15:31","0","-7","10","19","-6","-14","2","0","0","0","0","0","0","0","4","2012","2013","2017-03-16 21:16:27"
"7251","Sakaw School","5730 - 11A Avenue","","Edmonton","AB","T6L3A9","(780) 463-1854","Public","53.440978854031","-113.42788528836","2017-03-16 21:15:31","0","-7","7","-9","0","-8","-6","3","0","0","0","0","0","0","-20","2012","2013","2017-03-16 21:16:27"
"7253","Bannerman School","14112 - 23 Street","","Edmonton","AB","T5Y2B9","(780) 478-7706","Public","53.605108905801","-113.37869123544","2017-03-16 21:15:31","0","0","-5","13","-1","-3","1","7","3","-9","2","0","0","0","8","2012","2013","2017-03-16 21:16:27"
"7254","Keheewin School","1910 - 105 Street","","Edmonton","AB","T6J5J8","(780) 438-3874","Public","53.449100170127","-113.50115445502","2017-03-16 21:15:31","0","8","21","0","15","1","-4","18","0","0","0","0","0","0","59","2012","2013","2017-03-16 21:16:27"
"7255","Hillview School","355 Woodvale Road E.","","Edmonton","AB","T6L5C3","(780) 463-8108","Public","53.467725659492","-113.42825718256","2017-03-16 21:15:31","0","0","2","-19","9","-9","-8","10","0","0","0","0","0","0","-15","2012","2013","2017-03-16 21:16:27"
"7257","Meyokumin School","5703 - 19A Avenue","","Edmonton","AB","T6L4J8","(780) 463-8409","Public","53.450371983304","-113.42801115397","2017-03-16 21:15:31","0","12","6","17","6","9","-12","-4","0","0","0","0","0","0","34","2012","2013","2017-03-16 21:16:27"
"7258","Pollard Meadows School","1715 - 48 Street","","Edmonton","AB","T6L3J6","(780) 463-8680","Public","53.4486836","-113.4132453","2017-03-16 21:15:31","0","3","-7","-7","6","-6","10","6","0","0","0","0","0","0","5","2012","2013","2017-03-16 21:16:27"
"7259","Menisa School","933 Knottwood Road S.","","Edmonton","AB","T6K3Y9","(780) 463-8474","Public","53.4427797","-113.4486988","2017-03-16 21:15:31","0","-4","11","5","6","-11","28","-10","0","0","0","0","0","0","25","2012","2013","2017-03-16 21:16:27"
"7260","Centennial School","17420 - 57 Avenue","","Edmonton","AB","T6M1K4","(780) 481-5590","Public","53.493679917008","-113.62486615344","2017-03-16 21:15:31","0","0","7","-4","-2","5","-8","10","0","0","0","0","0","0","8","2012","2013","2017-03-16 21:16:27"
"7262","Kirkness School","610 Kirkness Road","","Edmonton","AB","T5Y2K4","(780) 473-5924","Public","53.6110309","-113.386996","2017-03-16 21:15:31","0","13","-7","16","-8","-4","9","8","0","0","0","0","0","0","27","2012","2013","2017-03-16 21:16:27"
"7263","Crawford Plains School","4210 - 12 Avenue","","Edmonton","AB","T6L5V6","(780) 463-7211","Public","53.441047066414","-113.40558201587","2017-03-16 21:15:31","0","13","7","-2","19","-19","-1","18","0","0","0","0","0","0","35","2012","2013","2017-03-16 21:16:27"
"7264","Daly Grove School","1888 - 37 Street","","Edmonton","AB","T6L2R2","(780) 450-1532","Public","53.449750971879","-113.40026101006","2017-03-16 21:15:31","0","0","16","1","12","6","5","14","0","0","0","0","0","0","54","2012","2013","2017-03-16 21:16:27"
"7265","Weinlos School","2911 - 48 Street","","Edmonton","AB","T6L5T7","(780) 462-5261","Public","53.460113190647","-113.41623888759","2017-03-16 21:15:31","0","-7","14","-7","6","5","-12","6","0","0","0","0","0","0","5","2012","2013","2017-03-16 21:16:27"
"7267","LaPerle School","18715 - 97A Avenue","","Edmonton","AB","T5T4C1","(780) 483-1864","Public","53.5333428","-113.6457995","2017-03-16 21:15:31","0","0","14","-2","-10","-5","8","-13","0","0","0","0","0","0","-8","2012","2013","2017-03-16 21:16:27"
"7269","Lymburn School","18710 - 72 Avenue","","Edmonton","AB","T5T4E9","(780) 487-1777","Public","53.505751474528","-113.64655148941","2017-03-16 21:15:31","0","-6","-2","6","-9","-1","5","-1","0","0","0","0","0","0","-8","2012","2013","2017-03-16 21:16:27"
"7270","Tipaskan School","1200 Lakewood Road S.","","Edmonton","AB","T6K4A3","(780) 462-5031","Public","53.4629644","-113.4582822","2017-03-16 21:15:31","0","0","-1","7","-11","11","-11","11","0","0","0","0","0","0","6","2012","2013","2017-03-16 21:16:27"
"7273","Fraser School","14904 - 21 Street","","Edmonton","AB","T5Y2L6","(780) 472-0131","Public","53.611715782391","-113.37272830423","2017-03-16 21:15:31","0","13","4","1","-10","7","9","-3","0","0","0","0","0","0","21","2012","2013","2017-03-16 21:16:27"
"7274","Minchau School","3615 Millwoods Road E.","","Edmonton","AB","T6L5X2","(780) 461-0616","Public","53.4677401","-113.4084842","2017-03-16 21:15:31","0","-12","3","-3","1","1","-8","-8","0","0","0","0","0","0","-26","2012","2013","2017-03-16 21:16:27"
"7275","Julia Kiniski School","4304 - 41 Avenue","","Edmonton","AB","T6L5Y6","(780) 462-4622","Public","53.477446553525","-113.40600589682","2017-03-16 21:15:31","0","12","-12","14","-4","-10","2","-9","0","0","0","0","0","0","-7","2012","2013","2017-03-16 21:16:27"
"7276","Bisset School","3020 - 37 Street","","Edmonton","AB","T6L5X1","(780) 450-6536","Public","53.46074277533","-113.39884625397","2017-03-16 21:15:31","0","2","-2","15","5","12","0","15","0","0","0","0","0","0","47","2012","2013","2017-03-16 21:16:27"
"7277","Lago Lindo School","17303 - 95 Street","","Edmonton","AB","T5Z2Z1","(780) 456-6980","Public","53.635769026224","-113.48719849312","2017-03-16 21:15:31","0","12","0","0","-4","-2","5","11","0","0","0","0","0","0","22","2012","2013","2017-03-16 21:16:27"
"7278","Earl Buxton School","250 Rhatigan Road E.","","Edmonton","AB","T6R2H7","(780) 435-1577","Public","53.473949704274","-113.5824311172","2017-03-16 21:15:31","0","7","-12","28","1","-5","17","1","0","0","0","0","0","0","37","2012","2013","2017-03-16 21:16:27"
"7279","George H Luck School","300 Bulyea Road","","Edmonton","AB","T6R2L4","(780) 438-5011","Public","53.473904356733","-113.57216759392","2017-03-16 21:15:31","0","6","1","8","4","11","7","-5","0","0","0","0","0","0","32","2012","2013","2017-03-16 21:16:27"
"7280","Velma E. Baker School","2845 - 43A Avenue","","Edmonton","AB","T6T1J9","(780) 440-4088","Public","53.4809441","-113.3854166","2017-03-16 21:15:31","0","-5","10","6","-5","7","2","-18","0","0","0","0","0","0","-3","2012","2013","2017-03-16 21:16:27"
"7281","Michael A Kostek Elementary School","5303 - 190 Street","","Edmonton","AB","T6M2L2","(780) 489-7277","Public","53.4897769","-113.650303","2017-03-16 21:15:31","0","23","2","6","14","-2","18","1","0","0","0","0","0","0","62","2012","2013","2017-03-16 21:16:27"
"7500","Allendale School","6415 - 106 Street","","Edmonton","AB","T6H2V5","(780) 434-6756","Public","53.5013","-113.503966","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","21","2","16","0","0","0","39","2012","2013","2017-03-16 21:16:27"
"7501","Avonmore School","7835 - 76 Avenue","","Edmonton","AB","T6C2N1","(780) 466-2976","Public","53.5114423","-113.4484099","2017-03-16 21:15:31","0","3","-15","1","10","-6","-6","9","-11","-11","-7","0","0","0","-33","2012","2013","2017-03-16 21:16:27"
"7502","Balwin School","7055 - 132 Avenue","","Edmonton","AB","T5C2A7","(780) 475-3646","Public","53.591646654998","-113.45015032275","2017-03-16 21:15:31","0","7","-6","1","6","-7","-6","4","-6","-21","4","0","0","0","-24","2012","2013","2017-03-16 21:16:27"
"7503","Crestwood School","9735 - 144 Street","","Edmonton","AB","T5N2T3","(780) 452-4525","Public","53.533927","-113.57109","2017-03-16 21:15:31","0","-4","1","3","1","-3","3","1","13","-1","-12","0","0","0","2","2012","2013","2017-03-16 21:16:27"
"7504","Brightview School","15425 - 106 Avenue","","Edmonton","AB","T5P0W3","(780) 484-6631","Public","53.549142005177","-113.58755818518","2017-03-16 21:15:31","0","6","-3","7","-7","16","-5","9","0","0","0","0","0","0","23","2012","2013","2017-03-16 21:16:27"
"7505","Donnan School","7803 - 87 Street","","Edmonton","AB","T6C3G6","(780) 466-8573","Public","53.51412","-113.459869","2017-03-16 21:15:31","0","4","18","3","1","-11","20","1","0","0","0","0","0","0","36","2012","2013","2017-03-16 21:16:27"
"7509","Garneau School","10925 - 87 Avenue","","Edmonton","AB","T6G0X4","(780) 433-1390","Public","53.522607107779","-113.51360684061","2017-03-16 21:15:31","0","7","-1","-13","8","-10","5","-11","0","0","0","0","0","0","-15","2012","2013","2017-03-16 21:16:27"
"7512","Hardisty School","10534 - 62 Street","","Edmonton","AB","T6A2M3","(780) 469-0426","Public","53.548450046783","-113.42883451297","2017-03-16 21:15:31","0","12","-5","5","-13","1","8","0","-18","30","-42","0","0","0","-22","2012","2013","2017-03-16 21:16:27"
"7513","Highlands School","11509 - 62 Street","","Edmonton","AB","T5W4C2","(780) 479-4206","Public","53.569499583376","-113.43517798413","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","7","5","-13","0","0","0","-1","2012","2013","2017-03-16 21:16:27"
"7514","Holyrood School","7920 - 94 Avenue","","Edmonton","AB","T6C1W4","(780) 466-2292","Public","53.5307951","-113.4485857","2017-03-16 21:15:31","0","3","1","17","-2","-12","17","-7","0","0","0","0","0","0","17","2012","2013","2017-03-16 21:16:27"
"7516","Killarney School","13110 - 91 Street","","Edmonton","AB","T5E3P6","(780) 475-1737","Public","53.591391","-113.482067","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","-26","17","8","0","0","0","-1","2012","2013","2017-03-16 21:16:27"
"7517","King Edward School","8530 - 101 Street","","Edmonton","AB","T6E3Z5","(780) 439-2491","Public","53.5214804","-113.4919033","2017-03-16 21:15:31","0","-6","4","1","-9","10","-4","-6","0","0","0","0","0","0","-10","2012","2013","2017-03-16 21:16:27"
"7518","Laurier Heights School","8210 - 142 Street","","Edmonton","AB","T5R0L9","(780) 483-5352","Public","53.5160099","-113.5657102","2017-03-16 21:15:31","0","24","-10","9","11","-10","9","9","-18","7","0","0","0","0","31","2012","2013","2017-03-16 21:16:27"
"7519","Lawton School","11602 - 40 Street","","Edmonton","AB","T5W2K6","(780) 471-1052","Public","53.568276313975","-113.40432059259","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","12","-15","-4","0","0","0","-7","2012","2013","2017-03-16 21:16:27"
"7521","John A. McDougall School","10930 - 107 Street","","Edmonton","AB","T5H2Z4","(780) 426-0205","Public","53.555588","-113.505167","2017-03-16 21:15:31","0","-8","5","-9","14","0","1","-5","0","0","0","0","0","0","-2","2012","2013","2017-03-16 21:16:27"
"7522","D S MacKenzie School","4020 - 106 Street","","Edmonton","AB","T6J1A6","(780) 438-9103","Public","53.476010234976","-113.50595528242","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","4","64","78","0","0","0","146","2012","2013","2017-03-16 21:16:27"
"7523","McKernan School","11330 - 76 Avenue","","Edmonton","AB","T6G0K1","(780) 435-4163","Public","53.512986240399","-113.52458095106","2017-03-16 21:15:31","0","-6","25","9","1","9","8","6","15","15","-6","0","0","-1","75","2012","2013","2017-03-16 21:16:27"
"7524","Mount Pleasant School","10541 - 60A Avenue","","Edmonton","AB","T6H1K4","(780) 434-6766","Public","53.4963119","-113.5036254","2017-03-16 21:15:31","0","1","-1","-1","2","0","-2","3","0","0","0","0","0","0","2","2012","2013","2017-03-16 21:16:27"
"7527","Oliver School","10227 - 118 Street","","Edmonton","AB","T5K2V4","(780) 488-1221","Public","53.54394550298","-113.52377994974","2017-03-16 21:15:31","0","-6","-9","6","-3","6","0","-2","1","-9","1","0","0","0","-15","2012","2013","2017-03-16 21:16:27"
"7528","Ottewell School","9435 - 73 Street","","Edmonton","AB","T6B2A9","(780) 466-7331","Public","53.5316093","-113.4391745","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","24","10","-10","0","0","0","24","2012","2013","2017-03-16 21:16:27"
"7529","Parkallen School","6703 - 112 Street","","Edmonton","AB","T6H3J9","(780) 434-8503","Public","53.504178676384","-113.51920420503","2017-03-16 21:15:31","0","-6","0","-2","4","-9","3","8","0","0","0","0","0","0","-2","2012","2013","2017-03-16 21:16:27"
"7531","Parkview School","14313 - 92 Avenue","","Edmonton","AB","T5R5B3","(780) 483-3415","Public","53.5267122","-113.5682702","2017-03-16 21:15:31","0","3","6","-5","4","-6","7","-5","-10","15","-27","0","0","0","-18","2012","2013","2017-03-16 21:16:27"
"7532","Steele Heights School","14607 - 59 Street","","Edmonton","AB","T5A1Y3","(780) 478-5319","Public","53.60844","-113.431316","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","5","33","-72","0","0","0","-34","2012","2013","2017-03-16 21:16:27"
"7534","Londonderry School","7104 - 144 Avenue","","Edmonton","AB","T5C2R4","(780) 473-4560","Public","53.6058513","-113.4493002","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","14","-1","1","0","0","0","14","2012","2013","2017-03-16 21:16:27"
"7535","Rosslyn School","13215 - 113A Street","","Edmonton","AB","T5E5B9","(780) 453-1576","Public","53.592487356763","-113.51587392751","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","36","-19","2","0","0","0","19","2012","2013","2017-03-16 21:16:27"
"7537","Spruce Avenue School","11424 - 102 Street","","Edmonton","AB","T5G2E7","(780) 479-0155","Public","53.564984","-113.497348","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","-25","-2","4","0","0","0","-23","2012","2013","2017-03-16 21:16:27"
"7538","Riverbend School","14820 - 53 Avenue","","Edmonton","AB","T6H4C6","(780) 434-7914","Public","53.491103918602","-113.57714892527","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","37","41","36","0","0","0","114","2012","2013","2017-03-16 21:16:27"
"7542","Westglen School","10950 - 127 Street","","Edmonton","AB","T5M0S7","(780) 454-3449","Public","53.554515","-113.541651","2017-03-16 21:15:31","0","-1","2","-6","2","0","13","11","0","0","0","0","0","0","21","2012","2013","2017-03-16 21:16:27"
"7543","Westminster School","13712 - 104 Avenue","","Edmonton","AB","T5N0W4","(780) 452-4343","Public","53.5465591","-113.5588057","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","-17","11","-3","0","0","0","-9","2012","2013","2017-03-16 21:16:27"
"7544","Westmount School","11124 - 130 Street","","Edmonton","AB","T5M0J2","(780) 452-8350","Public","53.559720877059","-113.54748433202","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","-13","5","0","0","0","-8","2012","2013","2017-03-16 21:16:27"
"7545","Westlawn School","9520 - 165 Street","","Edmonton","AB","T5P3S4","(780) 484-3456","Public","53.5324395","-113.607841","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","-10","-17","-17","0","0","0","-44","2012","2013","2017-03-16 21:16:27"
"7546","Kenilworth School","7005 - 89 Avenue","","Edmonton","AB","T6B0N3","(780) 466-2104","Public","53.523833","-113.4357506","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","-9","7","-6","0","0","0","-8","2012","2013","2017-03-16 21:16:27"
"7550","Avalon Junior School","5425 - 114 Street","","Edmonton","AB","T6H3M1","(780) 434-8402","Public","53.491836468068","-113.52393610318","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","-2","59","37","0","0","0","94","2012","2013","2017-03-16 21:16:27"
"7551","Britannia School","16018 - 104 Avenue","","Edmonton","AB","T5P0S3","(780) 489-5300","Public","53.546834268765","-113.59766452513","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","-15","2","-13","0","0","0","-26","2012","2013","2017-03-16 21:16:27"
"7552","Hillcrest School","16400 - 80 Avenue","","Edmonton","AB","T5R3M6","(780) 489-2516","Public","53.5143739","-113.604734","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","6","10","-31","0","0","0","-15","2012","2013","2017-03-16 21:16:27"
