"school_code","school_name","school_address1","school_address2","school_city","school_province","school_postal_code","school_phone","authority_type","latitude","longitude","school_updated","school_authority_code","ecs","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","total","start_year","end_year","enrollment_updated"
"7194","Delwood School","7315 Delwood Road","","Edmonton","AB","T5C3A9","(780) 476-3969","Public","53.5964366","-113.4553387","2017-03-16 21:15:31","3020","52","70","49","51","55","46","49","0","0","0","0","0","0","372","2012","2013","2017-03-16 22:33:43"
"7195","McKee School","10725 - 51 Avenue","","Edmonton","AB","T6H0L3","(780) 435-7140","Public","53.487674622503","-113.50910438889","2017-03-16 21:15:31","3020","36","29","37","46","33","28","42","0","0","0","0","0","0","251","2012","2013","2017-03-16 22:33:43"
"7196","Rundle School","11005 - 34 Street","","Edmonton","AB","T5W1Y7","(780) 471-6100","Public","53.563395027928","-113.39301118916","2017-03-16 21:15:31","3020","20","26","23","24","26","33","18","0","0","0","0","0","0","170","2012","2013","2017-03-16 22:33:43"
"7197","Westbrook School","11915 - 40 Avenue","","Edmonton","AB","T6J0S1","(780) 438-4200","Public","53.475823016036","-113.54000006131","2017-03-16 21:15:31","3020","62","67","62","72","65","82","85","0","0","0","0","0","0","495","2012","2013","2017-03-16 22:33:43"
"7198","York School","13915 - 61 Street","","Edmonton","AB","T5A1P3","(780) 476-6336","Public","53.6017335","-113.4351495","2017-03-16 21:15:31","3020","34","22","33","21","35","34","22","0","0","0","0","0","0","201","2012","2013","2017-03-16 22:33:43"
"7200","McLeod School","14807 - 59 Street","","Edmonton","AB","T5A1Y3","(780) 478-2927","Public","53.6109183","-113.4315132","2017-03-16 21:15:31","3020","64","52","57","51","47","49","41","0","0","0","0","0","0","361","2012","2013","2017-03-16 22:33:43"
"7201","Richard Secord School","4025 - 117 Street","","Edmonton","AB","T6J1T4","(780) 436-9839","Public","53.476926184768","-113.5343814332","2017-03-16 21:15:31","3020","92","86","92","75","82","84","79","0","0","0","0","0","0","590","2012","2013","2017-03-16 22:33:43"
"7204","Elmwood School","16325 - 83 Avenue","","Edmonton","AB","T5R3V8","(780) 489-6749","Public","53.5163728","-113.6049007","2017-03-16 21:15:31","3020","93","20","25","29","22","23","22","0","0","0","0","0","0","234","2012","2013","2017-03-16 22:33:43"
"7205","Glendale School","9812 - 161 Street","","Edmonton","AB","T5P3H4","(780) 489-4300","Public","53.536795","-113.599592","2017-03-16 21:15:31","3020","16","15","12","11","12","18","20","0","0","0","0","0","0","104","2012","2013","2017-03-16 22:33:43"
"7207","James Gibbons School","8945 - 153 Street","","Edmonton","AB","T5R1P1","(780) 489-8020","Public","53.5226342","-113.5850925","2017-03-16 21:15:31","3020","15","7","15","8","9","7","7","0","0","0","0","0","0","68","2012","2013","2017-03-16 22:33:43"
"7208","Lynnwood School","15451 - 84 Avenue","","Edmonton","AB","T5R3Y1","(780) 489-4500","Public","53.5168191","-113.5876199","2017-03-16 21:15:31","3020","32","39","31","33","31","31","28","0","0","0","0","0","0","225","2012","2013","2017-03-16 22:33:43"
"7209","Mayfield School","10950 - 159 Street","","Edmonton","AB","T5P3C1","(780) 489-5100","Public","53.5547983","-113.594431","2017-03-16 21:15:31","3020","111","10","14","14","11","13","16","0","0","0","0","0","0","189","2012","2013","2017-03-16 22:33:43"
"7210","Meadowlark School","9150 - 160 Street","","Edmonton","AB","T5R2J2","(780) 489-5200","Public","53.526357428817","-113.59516664285","2017-03-16 21:15:31","3020","57","69","48","55","44","50","34","0","0","0","0","0","0","357","2012","2013","2017-03-16 22:33:43"
"7211","Rio Terrace Elementary School","7608 - 154 Street","","Edmonton","AB","T5R1R7","(780) 481-6866","Public","53.5086349","-113.586258","2017-03-16 21:15:31","3020","63","50","53","51","43","35","30","0","0","0","0","0","0","325","2012","2013","2017-03-16 22:33:43"
"7212","Sherwood School","9550 - 152 Street","","Edmonton","AB","T5P0B9","(780) 489-2600","Public","53.532555","-113.584157","2017-03-16 21:15:31","3020","37","15","25","15","9","17","18","0","0","0","0","0","0","136","2012","2013","2017-03-16 22:33:43"
"7213","Youngstown School","10330 - 163 Street","","Edmonton","AB","T5P3N5","(780) 489-4600","Public","53.545693749754","-113.60307794575","2017-03-16 21:15:31","3020","67","36","40","42","36","28","26","0","0","0","0","0","0","275","2012","2013","2017-03-16 22:33:43"
"7214","John Barnett School","14840 - 72 Street","","Edmonton","AB","T5C3E5","(780) 478-1351","Public","53.609997278196","-113.44993598148","2017-03-16 21:15:31","3020","22","27","26","24","26","19","23","0","0","0","0","0","0","167","2012","2013","2017-03-16 22:33:43"
"7215","Evansdale School","9303 - 150 Avenue","","Edmonton","AB","T5E2N7","(780) 476-3331","Public","53.610356033158","-113.48432532275","2017-03-16 21:15:31","3020","113","33","54","33","27","36","43","0","0","0","0","0","0","339","2012","2013","2017-03-16 22:33:43"
"7216","Thorncliffe School","8215 - 175 Street","","Edmonton","AB","T5T0G9","(780) 487-2061","Public","53.515930587758","-113.62281751192","2017-03-16 21:15:31","3020","25","34","23","30","27","30","22","0","0","0","0","0","0","191","2012","2013","2017-03-16 22:33:43"
"7218","Duggan School","10616 - 36A Avenue","","Edmonton","AB","T6J0C9","(780) 434-0319","Public","53.471625193752","-113.5053901619","2017-03-16 21:15:31","3020","21","27","23","20","15","25","16","0","0","0","0","0","0","147","2012","2013","2017-03-16 22:33:43"
"7220","Grace Martin School","8210 - 36 Avenue","","Edmonton","AB","T6K0C7","(780) 462-7121","Public","53.4693328","-113.4569651","2017-03-16 21:15:31","3020","42","54","55","59","51","52","35","0","0","0","0","0","0","348","2012","2013","2017-03-16 22:33:43"
"7223","Malcolm Tweddle School","2340 Millbourne Road W.","","Edmonton","AB","T6K1Y9","(780) 462-3270","Public","53.477316029662","-113.45769588651","2017-03-16 21:15:31","3020","28","28","24","32","30","27","21","0","0","0","0","0","0","190","2012","2013","2017-03-16 22:33:43"
"7224","Lee Ridge School","440 Millbourne Road E.","","Edmonton","AB","T6K1Y8","(780) 462-3230","Public","53.471143","-113.4450009","2017-03-16 21:15:31","3020","37","45","40","35","29","33","39","0","0","0","0","0","0","258","2012","2013","2017-03-16 22:33:43"
"7225","Caernarvon School","14820 - 118 Street","","Edmonton","AB","T5X1T4","(780) 456-7020","Public","53.610367565701","-113.52690571164","2017-03-16 21:15:31","3020","105","56","53","60","53","41","46","0","0","0","0","0","0","414","2012","2013","2017-03-16 22:33:43"
"7226","Brander Gardens School","14865 - 56 Avenue","","Edmonton","AB","T6H5G2","(780) 436-6740","Public","53.493484","-113.577079","2017-03-16 21:15:31","3020","82","75","72","58","60","49","44","0","0","0","0","0","0","440","2012","2013","2017-03-16 22:33:43"
"7228","Belmont School","3310 - 132A Avenue","","Edmonton","AB","T5A3T1","(780) 476-9590","Public","53.593495965378","-113.39283957197","2017-03-16 21:15:31","3020","43","47","47","50","40","35","40","0","0","0","0","0","0","302","2012","2013","2017-03-16 22:33:43"
"7229","Overlanders School","1150 Hermitage Road","","Edmonton","AB","T5A4L4","(780) 476-3361","Public","53.581442176791","-113.3889876799","2017-03-16 21:15:31","3020","35","39","35","39","40","24","32","0","0","0","0","0","0","244","2012","2013","2017-03-16 22:33:43"
"7232","Rideau Park School","10605 - 42 Avenue","","Edmonton","AB","T6J3Z9","(780) 437-0010","Public","53.478475508944","-113.50526771654","2017-03-16 21:15:31","3020","24","25","24","20","29","24","31","0","0","0","0","0","0","177","2012","2013","2017-03-16 22:33:43"
"7233","Ekota School","1395 Knottwood Road E.","","Edmonton","AB","T6K2P5","(780) 462-5112","Public","53.449224094015","-113.44090508784","2017-03-16 21:15:31","3020","42","25","27","35","28","26","30","0","0","0","0","0","0","213","2012","2013","2017-03-16 22:33:43"
"7234","Aldergrove School","8525 - 182 Street","","Edmonton","AB","T5T1X1","(780) 487-5182","Public","53.518394918298","-113.63610579895","2017-03-16 21:15:31","3020","40","33","29","39","47","43","38","0","0","0","0","0","0","269","2012","2013","2017-03-16 22:33:43"
"7235","Satoo School","8515 - 17 Avenue","","Edmonton","AB","T6K2C7","(780) 462-5125","Public","53.446786322908","-113.46037771562","2017-03-16 21:15:31","3020","23","13","18","32","24","24","25","0","0","0","0","0","0","159","2012","2013","2017-03-16 22:33:43"
"7236","Belmead School","9011 - 182 Street","","Edmonton","AB","T5T2Y9","(780) 481-3314","Public","53.525735","-113.6384614","2017-03-16 21:15:31","3020","39","25","29","28","16","25","27","0","0","0","0","0","0","189","2012","2013","2017-03-16 22:33:43"
"7237","Callingwood Elementary School","17335 - 76 Avenue","","Edmonton","AB","T5T2B1","(780) 487-0727","Public","53.5088666","-113.622877","2017-03-16 21:15:31","3020","43","43","41","32","30","35","39","0","0","0","0","0","0","263","2012","2013","2017-03-16 22:33:43"
"7238","Sifton School","4305 - 134 Avenue","","Edmonton","AB","T5A3R5","(780) 476-7953","Public","53.594321","-113.408132","2017-03-16 21:15:31","3020","62","39","30","25","29","22","33","0","0","0","0","0","0","240","2012","2013","2017-03-16 22:33:43"
"7239","Kameyosek School","250 Lakewood Road E.","","Edmonton","AB","T6K3L4","(780) 462-8724","Public","53.460752064582","-113.44155955107","2017-03-16 21:15:31","3020","66","47","23","22","25","20","25","0","0","0","0","0","0","228","2012","2013","2017-03-16 22:33:43"
"7240","Homesteader School","4455 - 128 Avenue","","Edmonton","AB","T5A3M9","(780) 478-1139","Public","53.587579","-113.411279","2017-03-16 21:15:31","3020","98","33","26","27","30","22","27","0","0","0","0","0","0","263","2012","2013","2017-03-16 22:33:43"
"7241","Steinhauer School","10717 - 32A Avenue","","Edmonton","AB","T6J4A6","(780) 437-1080","Public","53.464534710036","-113.50620349074","2017-03-16 21:15:31","3020","34","29","31","28","35","27","48","0","0","0","0","0","0","232","2012","2013","2017-03-16 22:33:43"
"7242","Lorelei School","16230 - 103 Street","","Edmonton","AB","T5X3A9","(780) 456-4488","Public","53.6239077","-113.5015672","2017-03-16 21:15:31","3020","38","49","43","44","44","43","30","0","0","0","0","0","0","291","2012","2013","2017-03-16 22:33:43"
"7243","Sweet Grass School","11351 - 31 Avenue","","Edmonton","AB","T6J4T6","(780) 437-0366","Public","53.463373308609","-113.52790908731","2017-03-16 21:15:31","3020","60","37","46","47","38","26","21","0","0","0","0","0","0","275","2012","2013","2017-03-16 22:33:43"
"7246","Dunluce School","11735 - 162 Avenue","","Edmonton","AB","T5X4M6","(780) 456-9080","Public","53.622347612927","-113.52737098546","2017-03-16 21:15:31","3020","65","60","53","53","52","46","58","0","0","0","0","0","0","387","2012","2013","2017-03-16 22:33:43"
"7247","Baturyn School","10603 - 172 Avenue","","Edmonton","AB","T5X4X4","(780) 456-6727","Public","53.6329904","-113.5060523","2017-03-16 21:15:31","3020","58","40","35","39","40","41","33","0","0","0","0","0","0","286","2012","2013","2017-03-16 22:33:43"
"7248","Ormsby School","6323 - 184 Street","","Edmonton","AB","T5T3K1","(780) 481-4646","Public","53.498185528125","-113.63906500266","2017-03-16 21:15:31","3020","9","27","26","37","27","29","34","0","0","0","0","0","0","189","2012","2013","2017-03-16 22:33:43"
"7249","Meyonohk School","1850 Lakewood Road S.","","Edmonton","AB","T6K3Y5","(780) 463-7627","Public","53.455184209209","-113.45420930423","2017-03-16 21:15:31","3020","59","63","50","63","57","50","46","0","0","0","0","0","0","388","2012","2013","2017-03-16 22:33:43"
"7250","Greenview School","5904 - 38 Avenue","","Edmonton","AB","T6L3P5","(780) 462-0660","Public","53.473866940967","-113.42787642328","2017-03-16 21:15:31","3020","72","63","47","51","58","52","52","0","0","0","0","0","0","395","2012","2013","2017-03-16 22:33:43"
"7251","Sakaw School","5730 - 11A Avenue","","Edmonton","AB","T6L3A9","(780) 463-1854","Public","53.440978854031","-113.42788528836","2017-03-16 21:15:31","3020","44","18","23","24","28","31","29","0","0","0","0","0","0","197","2012","2013","2017-03-16 22:33:43"
"7253","Bannerman School","14112 - 23 Street","","Edmonton","AB","T5Y2B9","(780) 478-7706","Public","53.605108905801","-113.37869123544","2017-03-16 21:15:31","3020","37","38","27","30","38","41","33","18","30","22","0","0","0","314","2012","2013","2017-03-16 22:33:43"
"7254","Keheewin School","1910 - 105 Street","","Edmonton","AB","T6J5J8","(780) 438-3874","Public","53.449100170127","-113.50115445502","2017-03-16 21:15:31","3020","49","46","48","41","41","46","28","0","0","0","0","0","0","299","2012","2013","2017-03-16 22:33:43"
"7255","Hillview School","355 Woodvale Road E.","","Edmonton","AB","T6L5C3","(780) 463-8108","Public","53.467725659492","-113.42825718256","2017-03-16 21:15:31","3020","98","18","37","19","24","29","19","0","0","0","0","0","0","244","2012","2013","2017-03-16 22:33:43"
"7257","Meyokumin School","5703 - 19A Avenue","","Edmonton","AB","T6L4J8","(780) 463-8409","Public","53.450371983304","-113.42801115397","2017-03-16 21:15:31","3020","68","71","69","65","61","73","72","0","0","0","0","0","0","479","2012","2013","2017-03-16 22:33:43"
"7258","Pollard Meadows School","1715 - 48 Street","","Edmonton","AB","T6L3J6","(780) 463-8680","Public","53.4486836","-113.4132453","2017-03-16 21:15:31","3020","62","72","80","74","85","74","74","0","0","0","0","0","0","521","2012","2013","2017-03-16 22:33:43"
"7259","Menisa School","933 Knottwood Road S.","","Edmonton","AB","T6K3Y9","(780) 463-8474","Public","53.4427797","-113.4486988","2017-03-16 21:15:31","3020","31","33","24","21","36","11","23","0","0","0","0","0","0","179","2012","2013","2017-03-16 22:33:43"
"7260","Centennial School","17420 - 57 Avenue","","Edmonton","AB","T6M1K4","(780) 481-5590","Public","53.493679917008","-113.62486615344","2017-03-16 21:15:31","3020","42","31","39","39","34","40","33","0","0","0","0","0","0","258","2012","2013","2017-03-16 22:33:43"
"7262","Kirkness School","610 Kirkness Road","","Edmonton","AB","T5Y2K4","(780) 473-5924","Public","53.6110309","-113.386996","2017-03-16 21:15:31","3020","38","46","31","45","45","38","29","0","0","0","0","0","0","272","2012","2013","2017-03-16 22:33:43"
"7263","Crawford Plains School","4210 - 12 Avenue","","Edmonton","AB","T6L5V6","(780) 463-7211","Public","53.441047066414","-113.40558201587","2017-03-16 21:15:31","3020","43","45","47","38","55","52","31","0","0","0","0","0","0","311","2012","2013","2017-03-16 22:33:43"
"7264","Daly Grove School","1888 - 37 Street","","Edmonton","AB","T6L2R2","(780) 450-1532","Public","53.449750971879","-113.40026101006","2017-03-16 21:15:31","3020","50","39","44","41","43","41","34","0","0","0","0","0","0","292","2012","2013","2017-03-16 22:33:43"
"7265","Weinlos School","2911 - 48 Street","","Edmonton","AB","T6L5T7","(780) 462-5261","Public","53.460113190647","-113.41623888759","2017-03-16 21:15:31","3020","44","36","44","37","37","49","35","0","0","0","0","0","0","282","2012","2013","2017-03-16 22:33:43"
"7267","LaPerle School","18715 - 97A Avenue","","Edmonton","AB","T5T4C1","(780) 483-1864","Public","53.5333428","-113.6457995","2017-03-16 21:15:31","3020","44","36","38","46","44","30","44","0","0","0","0","0","0","282","2012","2013","2017-03-16 22:33:43"
"7269","Lymburn School","18710 - 72 Avenue","","Edmonton","AB","T5T4E9","(780) 487-1777","Public","53.505751474528","-113.64655148941","2017-03-16 21:15:31","3020","36","33","30","37","37","34","33","0","0","0","0","0","0","240","2012","2013","2017-03-16 22:33:43"
"7270","Tipaskan School","1200 Lakewood Road S.","","Edmonton","AB","T6K4A3","(780) 462-5031","Public","53.4629644","-113.4582822","2017-03-16 21:15:31","3020","46","31","28","35","25","36","23","0","0","0","0","0","0","224","2012","2013","2017-03-16 22:33:43"
"7273","Fraser School","14904 - 21 Street","","Edmonton","AB","T5Y2L6","(780) 472-0131","Public","53.611715782391","-113.37272830423","2017-03-16 21:15:31","3020","22","20","19","30","25","21","24","0","0","0","0","0","0","161","2012","2013","2017-03-16 22:33:43"
"7274","Minchau School","3615 Millwoods Road E.","","Edmonton","AB","T6L5X2","(780) 461-0616","Public","53.4677401","-113.4084842","2017-03-16 21:15:31","3020","37","28","29","37","37","44","46","0","0","0","0","0","0","258","2012","2013","2017-03-16 22:33:43"
"7275","Julia Kiniski School","4304 - 41 Avenue","","Edmonton","AB","T6L5Y6","(780) 462-4622","Public","53.477446553525","-113.40600589682","2017-03-16 21:15:31","3020","37","51","30","32","41","36","44","0","0","0","0","0","0","271","2012","2013","2017-03-16 22:33:43"
"7276","Bisset School","3020 - 37 Street","","Edmonton","AB","T6L5X1","(780) 450-6536","Public","53.46074277533","-113.39884625397","2017-03-16 21:15:31","3020","73","73","66","55","49","55","49","0","0","0","0","0","0","420","2012","2013","2017-03-16 22:33:43"
"7277","Lago Lindo School","17303 - 95 Street","","Edmonton","AB","T5Z2Z1","(780) 456-6980","Public","53.635769026224","-113.48719849312","2017-03-16 21:15:31","3020","43","50","47","49","52","47","44","0","0","0","0","0","0","332","2012","2013","2017-03-16 22:33:43"
"7278","Earl Buxton School","250 Rhatigan Road E.","","Edmonton","AB","T6R2H7","(780) 435-1577","Public","53.473949704274","-113.5824311172","2017-03-16 21:15:31","3020","70","92","66","71","81","66","64","0","0","0","0","0","0","510","2012","2013","2017-03-16 22:33:43"
"7279","George H Luck School","300 Bulyea Road","","Edmonton","AB","T6R2L4","(780) 438-5011","Public","53.473904356733","-113.57216759392","2017-03-16 21:15:31","3020","70","70","64","60","52","47","52","0","0","0","0","0","0","415","2012","2013","2017-03-16 22:33:43"
"7280","Velma E. Baker School","2845 - 43A Avenue","","Edmonton","AB","T6T1J9","(780) 440-4088","Public","53.4809441","-113.3854166","2017-03-16 21:15:31","3020","49","42","43","45","35","32","49","0","0","0","0","0","0","295","2012","2013","2017-03-16 22:33:43"
"7281","Michael A Kostek Elementary School","5303 - 190 Street","","Edmonton","AB","T6M2L2","(780) 489-7277","Public","53.4897769","-113.650303","2017-03-16 21:15:31","3020","52","68","66","58","63","56","61","0","0","0","0","0","0","424","2012","2013","2017-03-16 22:33:43"
"7500","Allendale School","6415 - 106 Street","","Edmonton","AB","T6H2V5","(780) 434-6756","Public","53.5013","-113.503966","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","112","122","118","0","0","0","352","2012","2013","2017-03-16 22:33:43"
"7501","Avonmore School","7835 - 76 Avenue","","Edmonton","AB","T6C2N1","(780) 466-2976","Public","53.5114423","-113.4484099","2017-03-16 21:15:31","3020","22","39","32","19","22","31","25","31","37","33","0","0","0","291","2012","2013","2017-03-16 22:33:43"
"7502","Balwin School","7055 - 132 Avenue","","Edmonton","AB","T5C2A7","(780) 475-3646","Public","53.591646654998","-113.45015032275","2017-03-16 21:15:31","3020","39","30","28","17","21","26","19","46","64","60","0","0","0","350","2012","2013","2017-03-16 22:33:43"
"7503","Crestwood School","9735 - 144 Street","","Edmonton","AB","T5N2T3","(780) 452-4525","Public","53.533927","-113.57109","2017-03-16 21:15:31","3020","20","23","22","24","32","29","30","64","67","88","0","0","0","399","2012","2013","2017-03-16 22:33:43"
"7504","Brightview School","15425 - 106 Avenue","","Edmonton","AB","T5P0W3","(780) 484-6631","Public","53.549142005177","-113.58755818518","2017-03-16 21:15:31","3020","22","26","23","34","19","29","18","0","0","0","0","0","0","171","2012","2013","2017-03-16 22:33:43"
"7505","Donnan School","7803 - 87 Street","","Edmonton","AB","T6C3G6","(780) 466-8573","Public","53.51412","-113.459869","2017-03-16 21:15:31","3020","27","13","17","28","52","39","48","0","0","0","0","0","0","224","2012","2013","2017-03-16 22:33:43"
"7509","Garneau School","10925 - 87 Avenue","","Edmonton","AB","T6G0X4","(780) 433-1390","Public","53.522607107779","-113.51360684061","2017-03-16 21:15:31","3020","52","43","51","37","49","39","42","0","0","0","0","0","0","313","2012","2013","2017-03-16 22:33:43"
"7512","Hardisty School","10534 - 62 Street","","Edmonton","AB","T6A2M3","(780) 469-0426","Public","53.548450046783","-113.42883451297","2017-03-16 21:15:31","3020","35","45","39","51","51","49","59","100","74","128","0","0","0","631","2012","2013","2017-03-16 22:33:43"
"7513","Highlands School","11509 - 62 Street","","Edmonton","AB","T5W4C2","(780) 479-4206","Public","53.569499583376","-113.43517798413","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","38","28","56","0","0","0","122","2012","2013","2017-03-16 22:33:43"
"7514","Holyrood School","7920 - 94 Avenue","","Edmonton","AB","T6C1W4","(780) 466-2292","Public","53.5307951","-113.4485857","2017-03-16 21:15:31","3020","71","73","52","54","62","43","51","0","0","0","0","0","0","406","2012","2013","2017-03-16 22:33:43"
"7516","Killarney School","13110 - 91 Street","","Edmonton","AB","T5E3P6","(780) 475-1737","Public","53.591391","-113.482067","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","141","129","132","0","0","0","402","2012","2013","2017-03-16 22:33:43"
"7517","King Edward School","8530 - 101 Street","","Edmonton","AB","T6E3Z5","(780) 439-2491","Public","53.5214804","-113.4919033","2017-03-16 21:15:31","3020","26","21","19","25","12","17","23","0","0","0","0","0","0","143","2012","2013","2017-03-16 22:33:43"
"7518","Laurier Heights School","8210 - 142 Street","","Edmonton","AB","T5R0L9","(780) 483-5352","Public","53.5160099","-113.5657102","2017-03-16 21:15:31","3020","35","53","47","38","48","40","27","51","39","37","0","0","0","415","2012","2013","2017-03-16 22:33:43"
"7519","Lawton School","11602 - 40 Street","","Edmonton","AB","T5W2K6","(780) 471-1052","Public","53.568276313975","-113.40432059259","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","42","60","63","0","0","0","165","2012","2013","2017-03-16 22:33:43"
"7521","John A. McDougall School","10930 - 107 Street","","Edmonton","AB","T5H2Z4","(780) 426-0205","Public","53.555588","-113.505167","2017-03-16 21:15:31","3020","74","37","41","30","34","31","38","0","0","0","0","0","0","285","2012","2013","2017-03-16 22:33:43"
"7522","D S MacKenzie School","4020 - 106 Street","","Edmonton","AB","T6J1A6","(780) 438-9103","Public","53.476010234976","-113.50595528242","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","144","151","167","0","0","0","462","2012","2013","2017-03-16 22:33:43"
"7523","McKernan School","11330 - 76 Avenue","","Edmonton","AB","T6G0K1","(780) 435-4163","Public","53.512986240399","-113.52458095106","2017-03-16 21:15:31","3020","37","33","32","37","35","40","40","107","95","115","0","0","1","572","2012","2013","2017-03-16 22:33:43"
"7524","Mount Pleasant School","10541 - 60A Avenue","","Edmonton","AB","T6H1K4","(780) 434-6766","Public","53.4963119","-113.5036254","2017-03-16 21:15:31","3020","47","51","51","45","49","51","47","0","0","0","0","0","0","341","2012","2013","2017-03-16 22:33:43"
"7527","Oliver School","10227 - 118 Street","","Edmonton","AB","T5K2V4","(780) 488-1221","Public","53.54394550298","-113.52377994974","2017-03-16 21:15:31","3020","39","40","30","30","27","24","18","17","30","28","0","0","0","283","2012","2013","2017-03-16 22:33:43"
"7528","Ottewell School","9435 - 73 Street","","Edmonton","AB","T6B2A9","(780) 466-7331","Public","53.5316093","-113.4391745","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","160","151","162","0","0","0","473","2012","2013","2017-03-16 22:33:43"
"7529","Parkallen School","6703 - 112 Street","","Edmonton","AB","T6H3J9","(780) 434-8503","Public","53.504178676384","-113.51920420503","2017-03-16 21:15:31","3020","24","27","28","27","39","35","31","0","0","0","0","0","0","211","2012","2013","2017-03-16 22:33:43"
"7531","Parkview School","14313 - 92 Avenue","","Edmonton","AB","T5R5B3","(780) 483-3415","Public","53.5267122","-113.5682702","2017-03-16 21:15:31","3020","19","17","22","19","26","18","28","110","108","159","0","0","0","526","2012","2013","2017-03-16 22:33:43"
"7532","Steele Heights School","14607 - 59 Street","","Edmonton","AB","T5A1Y3","(780) 478-5319","Public","53.60844","-113.431316","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","149","122","197","0","0","0","468","2012","2013","2017-03-16 22:33:43"
"7534","Londonderry School","7104 - 144 Avenue","","Edmonton","AB","T5C2R4","(780) 473-4560","Public","53.6058513","-113.4493002","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","218","223","223","0","0","0","664","2012","2013","2017-03-16 22:33:43"
"7535","Rosslyn School","13215 - 113A Street","","Edmonton","AB","T5E5B9","(780) 453-1576","Public","53.592487356763","-113.51587392751","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","96","139","132","0","0","0","367","2012","2013","2017-03-16 22:33:43"
"7537","Spruce Avenue School","11424 - 102 Street","","Edmonton","AB","T5G2E7","(780) 479-0155","Public","53.564984","-113.497348","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","98","95","91","0","0","0","284","2012","2013","2017-03-16 22:33:43"
"7538","Riverbend School","14820 - 53 Avenue","","Edmonton","AB","T6H4C6","(780) 434-7914","Public","53.491103918602","-113.57714892527","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","190","183","175","0","0","0","548","2012","2013","2017-03-16 22:33:43"
"7542","Westglen School","10950 - 127 Street","","Edmonton","AB","T5M0S7","(780) 454-3449","Public","53.554515","-113.541651","2017-03-16 21:15:31","3020","47","43","48","42","39","23","13","0","0","0","0","0","0","255","2012","2013","2017-03-16 22:33:43"
"7543","Westminster School","13712 - 104 Avenue","","Edmonton","AB","T5N0W4","(780) 452-4343","Public","53.5465591","-113.5588057","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","183","171","178","0","0","0","532","2012","2013","2017-03-16 22:33:43"
"7544","Westmount School","11124 - 130 Street","","Edmonton","AB","T5M0J2","(780) 452-8350","Public","53.559720877059","-113.54748433202","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","63","80","75","0","0","0","218","2012","2013","2017-03-16 22:33:43"
"7545","Westlawn School","9520 - 165 Street","","Edmonton","AB","T5P3S4","(780) 484-3456","Public","53.5324395","-113.607841","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","81","97","115","0","0","0","293","2012","2013","2017-03-16 22:33:43"
"7546","Kenilworth School","7005 - 89 Avenue","","Edmonton","AB","T6B0N3","(780) 466-2104","Public","53.523833","-113.4357506","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","108","95","108","0","0","0","311","2012","2013","2017-03-16 22:33:43"
"7550","Avalon Junior School","5425 - 114 Street","","Edmonton","AB","T6H3M1","(780) 434-8402","Public","53.491836468068","-113.52393610318","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","117","126","126","0","0","0","369","2012","2013","2017-03-16 22:33:43"
"7551","Britannia School","16018 - 104 Avenue","","Edmonton","AB","T5P0S3","(780) 489-5300","Public","53.546834268765","-113.59766452513","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","52","44","57","0","0","0","153","2012","2013","2017-03-16 22:33:43"
"7552","Hillcrest School","16400 - 80 Avenue","","Edmonton","AB","T5R3M6","(780) 489-2516","Public","53.5143739","-113.604734","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","126","111","148","0","0","0","385","2012","2013","2017-03-16 22:33:43"
"7553","Stratford Elementary/Junior High School","8715 - 153 Street","","Edmonton","AB","T5R1P1","(780) 484-3381","Public","53.520048","-113.584551","2017-03-16 21:15:31","3020","70","71","81","56","64","59","64","42","53","40","0","0","0","600","2012","2013","2017-03-16 22:33:43"
"7557","Vernon Barford School","32 Fairway Drive","119 Street & 38 Avenue","Edmonton","AB","T6J2C1","(780) 413-2211","Public","53.473614014535","-113.54238339154","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","259","265","261","0","0","0","785","2012","2013","2017-03-16 22:33:43"
"7559","Dickinsfield School","14320 - 88A Street","","Edmonton","AB","T5E6B6","(780) 476-4646","Public","53.605197140284","-113.4775104627","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","81","91","74","0","0","0","246","2012","2013","2017-03-16 22:33:43"
